,Total_Stops,Price,Date,Month,Arrival_Hour,Arrival_Minute,Dep_Hour,Dep_Min,Duration_H,Duration_M,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Kolkata,Source_Mumbai,Source_New Delhi,Destination_Cochin,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
1801,1,5583,1,6,11,20,6,5,5,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1802,1,6069,15,5,21,0,16,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1803,1,13817,12,3,20,20,5,45,14,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1804,2,10283,6,3,19,15,5,0,38,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1805,1,7795,24,3,21,5,9,50,11,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1806,1,13977,9,3,7,40,0,20,7,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1807,2,10919,1,6,4,25,6,45,21,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1808,0,6038,3,3,23,5,20,25,2,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1809,0,5601,21,5,8,50,5,35,3,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1810,1,12351,9,3,21,0,7,30,13,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1811,0,6094,15,4,8,0,5,10,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1812,1,7575,15,5,19,15,10,35,8,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1813,1,16079,27,5,4,25,21,50,6,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1814,1,10262,15,6,19,0,19,15,23,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1815,1,13470,9,6,22,25,16,45,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1816,0,8016,27,6,14,5,11,10,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1817,1,16289,9,3,18,50,18,15,24,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1818,1,10262,6,6,4,25,19,45,8,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1819,0,4823,27,6,21,20,18,25,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1820,0,5403,9,4,12,35,9,45,2,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1821,1,12373,18,5,19,0,17,30,25,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1822,1,13552,6,3,22,25,14,10,8,15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1823,1,10844,9,5,20,45,8,25,12,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1824,2,22619,6,3,23,45,9,40,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1825,1,8625,27,5,19,15,10,35,8,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1826,0,4777,24,3,8,45,6,0,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1827,0,5000,21,6,8,50,5,35,3,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1828,2,21954,6,3,19,45,19,10,24,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1829,1,11627,3,6,4,25,11,30,16,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1830,1,13731,24,5,4,40,14,5,14,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1831,0,3943,3,4,1,0,22,10,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1832,1,6992,21,3,23,0,8,55,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1833,1,13941,6,5,4,40,18,55,9,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1834,1,14924,12,6,19,0,8,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1835,1,18371,27,6,12,35,2,15,10,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1836,0,7295,3,3,21,55,19,35,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1837,1,9292,9,3,16,40,17,0,23,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1838,1,13941,1,5,8,15,20,0,12,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1839,1,4150,24,3,9,50,4,15,5,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1840,1,12681,1,4,23,35,20,0,27,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1841,0,5601,3,6,8,50,5,35,3,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1842,2,14960,21,5,8,55,9,50,23,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1843,1,13377,6,6,1,30,16,0,9,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1844,0,3342,21,3,13,25,12,0,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1845,0,8016,6,6,14,5,11,10,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1846,1,16736,6,3,23,0,5,45,17,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1847,1,10031,24,3,19,40,21,10,22,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1848,1,7258,21,4,8,15,20,30,11,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1849,0,4030,15,5,8,45,6,0,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1850,2,13381,24,6,19,15,14,25,28,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1851,2,16704,24,5,4,25,23,5,29,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1852,1,13587,24,6,21,0,9,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1853,0,5678,24,5,4,20,2,55,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1854,1,7064,1,4,9,20,6,30,26,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1855,0,2754,3,6,3,10,1,40,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1856,0,4668,1,5,12,35,9,45,2,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1857,0,4107,21,6,22,25,19,55,2,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1858,1,5894,12,6,21,0,4,55,16,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1859,1,10262,6,6,4,25,17,30,10,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1860,1,13941,9,5,8,15,16,30,15,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1861,1,6451,27,4,7,10,16,45,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1862,2,10975,27,6,9,25,9,45,23,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1863,2,14746,6,3,7,40,12,0,19,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1864,1,11410,6,6,7,10,20,45,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1865,0,3841,1,5,9,30,6,55,2,35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1866,2,13381,3,6,7,40,6,50,24,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1867,1,15078,9,5,1,30,11,30,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1868,1,8891,9,5,18,30,9,25,9,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1869,1,7757,9,5,10,5,14,5,20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1870,0,4441,9,4,8,45,5,45,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1871,1,10031,24,3,18,10,19,45,22,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1872,0,4823,12,4,15,50,13,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1873,1,8576,24,5,18,30,9,25,9,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1874,1,11087,12,3,16,10,20,35,19,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1875,1,12373,18,5,12,35,10,0,26,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1876,2,11432,21,5,5,35,9,25,20,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1877,0,3175,15,6,18,25,16,55,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1878,0,4804,12,5,12,20,9,35,2,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1879,2,13014,27,6,12,35,9,40,26,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1880,1,7563,6,3,22,20,7,10,15,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1881,0,3873,27,6,11,25,9,0,2,25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1882,1,6282,21,5,0,55,11,55,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1883,1,11200,1,6,19,0,8,30,10,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1884,0,5613,24,4,22,15,19,30,2,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1885,0,5601,9,6,17,35,14,20,3,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1886,1,10262,15,6,12,35,14,0,22,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1887,0,14306,1,3,22,55,20,0,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1888,1,7064,1,4,20,45,20,0,24,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1889,1,18371,27,6,19,0,7,5,11,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1890,2,13591,18,5,19,15,20,15,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1891,2,10368,1,6,12,35,9,40,26,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1892,2,18275,12,6,1,30,17,50,7,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1893,0,3749,27,5,1,0,22,10,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1894,2,6810,6,6,23,30,15,10,8,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1895,1,7485,21,5,21,0,11,40,9,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1896,0,5510,27,5,16,45,14,15,2,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1897,1,10262,3,6,4,25,18,15,10,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1898,1,6723,24,6,16,10,7,10,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1899,1,8307,21,3,15,30,8,0,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1900,1,6146,21,4,13,35,5,55,7,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1901,2,15129,27,5,12,35,13,25,23,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1902,1,14388,1,5,12,0,6,30,5,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1903,0,4544,6,4,8,45,6,0,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1904,0,5198,12,4,14,5,11,10,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1905,1,7503,18,5,1,30,9,15,16,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1906,1,12314,1,3,20,15,15,45,4,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1907,1,8372,15,5,19,15,13,0,6,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1908,1,14781,21,5,23,35,16,30,7,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1909,0,8016,24,6,22,50,19,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1910,0,6297,12,3,10,15,7,55,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1911,1,14388,1,5,9,20,8,25,24,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1912,1,6393,1,6,13,35,7,25,6,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1913,1,14939,9,6,10,5,21,10,12,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1914,1,14781,21,5,19,50,8,25,11,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1915,1,14871,6,3,21,0,7,30,13,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1916,0,4319,6,4,12,20,9,30,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1917,1,13067,15,5,9,45,17,0,16,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1918,1,26890,1,3,8,15,16,55,15,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1919,1,9134,15,3,13,15,7,0,6,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1920,0,3943,3,4,0,15,21,15,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1921,1,8879,24,6,19,15,7,0,12,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1922,1,14571,24,5,12,0,18,55,17,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1923,0,5644,15,6,12,10,9,35,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1924,1,9663,9,6,4,40,6,30,22,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1925,1,14571,9,6,23,35,14,5,9,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1926,0,3971,9,6,0,5,21,10,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1927,1,17024,6,3,18,50,9,0,9,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1928,0,3841,15,5,19,40,17,10,2,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1929,1,12898,27,5,19,0,19,45,23,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1930,2,13376,6,6,4,25,14,35,13,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1931,2,9905,15,6,12,35,21,25,15,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1932,1,13587,15,6,21,0,8,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1933,1,7740,24,6,21,0,6,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1934,1,9794,21,5,12,35,6,0,6,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1935,1,17471,6,3,21,20,22,50,22,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1936,2,15129,9,3,4,25,13,45,14,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1937,1,11467,1,5,14,25,9,35,28,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1938,1,6528,12,6,14,35,14,35,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1939,1,8266,27,6,19,15,7,30,11,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1940,1,6442,6,3,22,20,6,40,15,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1941,1,10262,12,6,12,35,22,50,13,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1942,0,17501,1,3,8,35,7,10,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1943,0,8273,24,5,8,55,6,10,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1944,2,10703,21,3,19,15,18,30,24,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1945,1,8510,15,6,1,30,10,0,15,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1946,0,2754,15,3,21,35,20,5,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1947,0,2227,18,5,22,50,21,20,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1948,2,18275,27,6,1,30,17,50,7,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1949,1,6356,21,4,13,15,8,45,4,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1950,1,14781,15,5,20,45,14,5,6,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1951,2,13029,27,5,12,35,9,40,26,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1952,0,4340,1,5,14,30,11,40,2,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1953,2,12224,12,6,13,45,17,30,20,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1954,1,10844,24,5,18,15,16,30,25,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1955,0,4174,15,4,12,20,9,35,2,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1956,2,14887,1,3,22,55,17,0,29,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1957,1,12853,9,4,19,15,9,0,10,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1958,0,3383,15,5,13,55,11,10,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1959,0,11111,1,3,14,35,11,40,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1960,0,7229,1,4,20,45,17,45,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1961,0,4030,6,5,20,45,17,45,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1962,1,14871,3,3,1,35,15,0,10,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1963,1,12898,27,5,4,25,19,45,8,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1964,1,14533,18,5,19,15,11,30,7,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1965,1,7258,6,6,8,15,17,40,14,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1966,1,4812,1,4,13,15,8,45,4,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1967,1,12384,9,5,21,5,9,35,11,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1968,2,8603,6,6,7,40,12,0,19,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1969,2,8603,6,6,19,15,12,0,7,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1970,1,14231,24,3,23,25,13,55,9,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1971,2,15129,9,5,4,25,23,5,29,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1972,1,11410,1,6,7,10,20,45,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1973,2,12725,12,3,9,25,8,50,24,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1974,2,13292,9,6,12,35,9,35,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1975,0,3873,24,4,9,30,6,55,2,35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1976,0,3850,15,6,10,15,7,55,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1977,1,8479,9,6,18,50,11,35,7,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1978,1,14151,24,5,23,35,9,35,14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1979,0,5228,24,4,8,55,6,10,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1980,1,9397,9,6,9,5,7,10,25,55,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1981,0,4995,18,6,8,30,7,5,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1982,2,10651,1,6,19,15,19,45,23,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1983,0,4282,3,4,7,45,4,55,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1984,2,10697,21,5,21,50,8,20,13,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1985,1,9314,21,5,14,25,9,35,28,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1986,0,3540,27,6,7,40,5,15,2,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1987,2,9443,12,6,19,15,16,40,26,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1988,1,15147,6,3,15,30,7,30,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1989,0,8016,27,6,11,20,8,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1990,0,2437,24,5,22,50,21,20,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1991,1,6104,27,5,1,30,10,35,14,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1992,0,1965,6,6,0,15,22,45,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1993,1,7408,12,6,21,0,13,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1994,0,4049,18,6,7,55,6,25,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1995,0,8016,1,6,22,50,19,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1996,1,10197,9,5,19,0,7,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1997,1,10844,1,5,8,15,21,10,11,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1998,1,12692,9,6,19,10,17,0,26,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1999,1,14781,6,5,16,20,8,25,7,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2000,1,7335,24,5,7,45,23,30,8,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2001,0,7229,27,5,11,20,8,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2002,0,4353,24,3,0,5,21,10,2,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2003,1,13941,18,5,8,15,20,0,12,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2004,1,12295,12,3,14,25,9,45,4,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,1,12898,27,5,12,35,22,50,13,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2006,1,7927,9,5,22,40,7,10,15,30,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2007,0,4483,15,4,2,45,23,55,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,1,19225,6,3,18,25,11,40,6,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,1,4692,24,4,13,35,7,25,6,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2010,1,13555,18,3,9,30,21,25,12,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,1,6270,9,4,1,30,15,0,10,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2012,1,13584,6,5,16,20,18,55,21,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,2,13180,21,3,18,50,16,10,26,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2014,1,14151,12,5,18,0,20,25,21,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,0,6216,12,5,9,10,6,0,3,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2016,1,15135,3,3,18,50,7,30,11,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2017,1,15136,6,3,21,0,11,30,9,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2018,1,10262,27,6,19,0,2,15,16,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2019,1,12384,18,5,22,5,9,35,12,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,1,9314,1,4,19,10,9,35,9,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,1,9314,6,5,18,0,17,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
